,state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor
1093,Idaho,2020-03-11,8.0,13.0,60.0,6.0,3.0,-1.0,18.0
1094,Idaho,2020-03-12,9.0,23.0,54.0,7.0,1.0,-1.0,18.8
1095,Idaho,2020-03-13,6.0,33.0,33.0,2.0,0.0,0.0,14.8
1096,Idaho,2020-03-14,-6.0,26.0,-11.0,-2.0,-1.0,3.0,1.2
1097,Idaho,2020-03-15,2.0,26.0,28.0,2.0,-8.0,3.0,10.0
1098,Idaho,2020-03-16,2.0,31.0,65.0,-2.0,-4.0,1.0,18.4
1099,Idaho,2020-03-17,-7.0,22.0,56.0,-2.0,-19.0,7.0,10.0
1100,Idaho,2020-03-18,-12.0,17.0,48.0,-6.0,-23.0,9.0,4.8
1101,Idaho,2020-03-19,-15.0,13.0,93.0,-9.0,-27.0,10.0,11.0
1102,Idaho,2020-03-20,-21.0,12.0,69.0,-16.0,-28.0,10.0,3.2
1103,Idaho,2020-03-21,-29.0,5.0,76.0,-10.0,-18.0,7.0,4.8
1104,Idaho,2020-03-22,-22.0,1.0,140.0,-11.0,-27.0,5.0,16.2
1105,Idaho,2020-03-23,-24.0,1.0,46.0,-20.0,-30.0,9.0,-5.4
1106,Idaho,2020-03-24,-26.0,0.0,40.0,-14.0,-36.0,13.0,-7.2
1107,Idaho,2020-03-25,-27.0,7.0,10.0,-19.0,-38.0,14.0,-13.4
1108,Idaho,2020-03-26,-40.0,-10.0,24.0,-26.0,-44.0,17.0,-19.2
1109,Idaho,2020-03-27,-43.0,-14.0,11.0,-33.0,-43.0,18.0,-24.4
1110,Idaho,2020-03-28,-47.0,-17.0,13.0,-29.0,-31.0,12.0,-22.2
1111,Idaho,2020-03-29,-42.0,-18.0,25.0,-34.0,-38.0,10.0,-21.4
1112,Idaho,2020-03-30,-38.0,-14.0,11.0,-31.0,-40.0,14.0,-22.4
1113,Idaho,2020-03-31,-38.0,-12.0,-2.0,-28.0,-45.0,18.0,-25.0
1114,Idaho,2020-04-01,-35.0,-8.0,13.0,-28.0,-45.0,17.0,-20.6
1115,Idaho,2020-04-02,-38.0,-10.0,29.0,-31.0,-46.0,18.0,-19.2
1116,Idaho,2020-04-03,-39.0,-9.0,20.0,-33.0,-45.0,18.0,-21.2
1117,Idaho,2020-04-04,-46.0,-13.0,24.0,-30.0,-34.0,12.0,-19.8
1118,Idaho,2020-04-05,-40.0,-14.0,30.0,-36.0,-39.0,10.0,-19.8
1119,Idaho,2020-04-06,-34.0,-9.0,48.0,-31.0,-41.0,13.0,-13.4
1120,Idaho,2020-04-07,-33.0,-6.0,89.0,-25.0,-46.0,16.0,-4.2
1121,Idaho,2020-04-08,-32.0,-6.0,92.0,-25.0,-46.0,15.0,-3.4
1122,Idaho,2020-04-09,-32.0,-4.0,110.0,-29.0,-46.0,16.0,-0.2
1123,Idaho,2020-04-10,-35.0,-3.0,86.0,-30.0,-46.0,16.0,-5.6
1124,Idaho,2020-04-11,-40.0,0.0,12.0,-35.0,-34.0,11.0,-19.4
1125,Idaho,2020-04-12,-51.0,-20.0,50.0,-40.0,-42.0,8.0,-20.6
1126,Idaho,2020-04-13,-33.0,-12.0,52.0,-32.0,-39.0,13.0,-12.8
1127,Idaho,2020-04-14,-32.0,-10.0,55.0,-27.0,-43.0,16.0,-11.4
1128,Idaho,2020-04-15,-25.0,-4.0,17.0,-30.0,-43.0,16.0,-17.0
1129,Idaho,2020-04-16,-26.0,-4.0,68.0,-31.0,-43.0,16.0,-7.2
1130,Idaho,2020-04-17,-30.0,-6.0,79.0,-29.0,-42.0,15.0,-5.6
1131,Idaho,2020-04-18,-33.0,-6.0,73.0,-22.0,-29.0,8.0,-3.4
1132,Idaho,2020-04-19,-21.0,-2.0,138.0,-26.0,-34.0,6.0,11.0
1133,Idaho,2020-04-20,-21.0,-4.0,110.0,-23.0,-37.0,11.0,5.0
1134,Idaho,2020-04-21,-23.0,-1.0,109.0,-21.0,-42.0,14.0,4.4
1135,Idaho,2020-04-22,-25.0,-3.0,52.0,-22.0,-41.0,15.0,-7.8
1136,Idaho,2020-04-23,-29.0,-6.0,30.0,-25.0,-42.0,16.0,-14.4
1137,Idaho,2020-04-24,-30.0,-6.0,68.0,-24.0,-41.0,14.0,-6.6
1138,Idaho,2020-04-25,-31.0,-3.0,71.0,-18.0,-27.0,8.0,-1.6
1139,Idaho,2020-04-26,-18.0,3.0,164.0,-19.0,-33.0,5.0,19.4
1140,Idaho,2020-04-27,-21.0,-2.0,63.0,-21.0,-36.0,11.0,-3.4
1141,Idaho,2020-04-28,-19.0,3.0,129.0,-15.0,-41.0,4.0,11.4
1142,Idaho,2020-04-29,-20.0,2.0,107.0,-16.0,-41.0,13.0,6.4
1143,Idaho,2020-04-30,-22.0,-2.0,56.0,-19.0,-41.0,14.0,-5.6
1144,Idaho,2020-05-01,-18.0,2.0,108.0,-15.0,-38.0,11.0,7.8
1145,Idaho,2020-05-02,-23.0,2.0,107.0,-8.0,-23.0,5.0,11.0
1146,Idaho,2020-05-03,-11.0,5.0,121.0,-14.0,-29.0,4.0,14.4
1147,Idaho,2020-05-04,-10.0,4.0,121.0,-14.0,-31.0,8.0,14.0
1148,Idaho,2020-05-05,-10.0,10.0,134.0,-8.0,-36.0,11.0,18.0
1149,Idaho,2020-05-06,-17.0,2.0,43.0,-13.0,-36.0,13.0,-4.2
1150,Idaho,2020-05-07,-14.0,8.0,122.0,-11.0,-36.0,11.0,13.8
1151,Idaho,2020-05-08,-17.0,12.0,133.0,-10.0,-35.0,10.0,16.6
1152,Idaho,2020-05-09,-17.0,26.0,133.0,-2.0,-21.0,3.0,23.8
1153,Idaho,2020-05-10,-4.0,31.0,220.0,-3.0,-24.0,0.0,44.0
1154,Idaho,2020-05-11,-13.0,4.0,124.0,-8.0,-30.0,8.0,15.4
1155,Idaho,2020-05-12,-15.0,6.0,88.0,-10.0,-35.0,11.0,6.8
1156,Idaho,2020-05-13,-14.0,8.0,60.0,-10.0,-34.0,12.0,2.0
1157,Illinois,2020-02-15,4.0,3.0,10.0,3.0,3.0,-1.0,4.6
1158,Illinois,2020-02-16,8.0,2.0,29.0,3.0,2.0,-1.0,8.8
1159,Illinois,2020-02-17,2.0,-3.0,-14.0,-13.0,-23.0,6.0,-10.2
1160,Illinois,2020-02-18,1.0,-1.0,5.0,2.0,1.0,0.0,1.6
1161,Illinois,2020-02-19,1.0,-1.0,3.0,2.0,1.0,0.0,1.2
1162,Illinois,2020-02-20,0.0,0.0,0.0,0.0,2.0,0.0,0.4
1163,Illinois,2020-02-21,2.0,0.0,5.0,5.0,2.0,-1.0,2.8
1164,Illinois,2020-02-22,11.0,9.0,57.0,10.0,7.0,-2.0,18.8
1165,Illinois,2020-02-23,11.0,9.0,104.0,7.0,4.0,-2.0,27.0
1166,Illinois,2020-02-24,1.0,6.0,-2.0,0.0,2.0,0.0,1.4
1167,Illinois,2020-02-25,-1.0,-1.0,-3.0,-3.0,1.0,1.0,-1.4
1168,Illinois,2020-02-26,0.0,-1.0,-3.0,-1.0,-1.0,1.0,-1.2
1169,Illinois,2020-02-27,6.0,4.0,4.0,2.0,2.0,0.0,3.6
1170,Illinois,2020-02-28,6.0,4.0,5.0,7.0,0.0,-1.0,4.4
1171,Illinois,2020-02-29,14.0,11.0,26.0,10.0,6.0,-3.0,13.4
1172,Illinois,2020-03-01,17.0,15.0,118.0,12.0,4.0,-3.0,33.2
1173,Illinois,2020-03-02,8.0,8.0,20.0,0.0,-1.0,0.0,7.0
1174,Illinois,2020-03-03,10.0,10.0,21.0,2.0,2.0,-1.0,9.0
1175,Illinois,2020-03-04,9.0,10.0,28.0,4.0,2.0,-1.0,10.6
1176,Illinois,2020-03-05,7.0,8.0,21.0,2.0,3.0,-1.0,8.2
1177,Illinois,2020-03-06,6.0,5.0,17.0,4.0,2.0,-1.0,6.8
1178,Illinois,2020-03-07,14.0,14.0,75.0,13.0,7.0,-3.0,24.6
1179,Illinois,2020-03-08,15.0,14.0,165.0,10.0,3.0,-2.0,41.4
1180,Illinois,2020-03-09,-1.0,3.0,-5.0,-5.0,0.0,1.0,-1.6
1181,Illinois,2020-03-10,7.0,10.0,20.0,-2.0,0.0,0.0,7.0
1182,Illinois,2020-03-11,6.0,13.0,15.0,-2.0,-1.0,0.0,6.2
1183,Illinois,2020-03-12,7.0,32.0,19.0,-5.0,-1.0,1.0,10.4
1184,Illinois,2020-03-13,5.0,43.0,19.0,-6.0,-4.0,1.0,11.4
1185,Illinois,2020-03-14,-7.0,31.0,-13.0,-8.0,0.0,3.0,0.6
1186,Illinois,2020-03-15,-8.0,25.0,25.0,-13.0,-5.0,3.0,4.8
1187,Illinois,2020-03-16,-10.0,30.0,-19.0,-27.0,-19.0,8.0,-9.0
1188,Illinois,2020-03-17,-23.0,17.0,44.0,-30.0,-31.0,12.0,-4.6
1189,Illinois,2020-03-18,-34.0,8.0,-34.0,-39.0,-35.0,16.0,-26.8
1190,Illinois,2020-03-19,-34.0,16.0,-31.0,-43.0,-37.0,17.0,-25.8
1191,Illinois,2020-03-20,-33.0,26.0,-28.0,-41.0,-38.0,17.0,-22.8
1192,Illinois,2020-03-21,-46.0,3.0,-22.0,-39.0,-25.0,13.0,-25.8
1193,Illinois,2020-03-22,-63.0,-34.0,-39.0,-54.0,-38.0,14.0,-45.6
1194,Illinois,2020-03-23,-50.0,-21.0,-29.0,-55.0,-50.0,21.0,-41.0
1195,Illinois,2020-03-24,-47.0,-17.0,-11.0,-53.0,-50.0,22.0,-35.6
1196,Illinois,2020-03-25,-43.0,-13.0,29.0,-50.0,-50.0,21.0,-25.4
1197,Illinois,2020-03-26,-47.0,-15.0,-28.0,-55.0,-50.0,22.0,-39.0
1198,Illinois,2020-03-27,-48.0,-14.0,-27.0,-53.0,-50.0,23.0,-38.4
1199,Illinois,2020-03-28,-53.0,-17.0,-35.0,-50.0,-35.0,15.0,-38.0
1200,Illinois,2020-03-29,-53.0,-24.0,-29.0,-55.0,-39.0,13.0,-40.0
1201,Illinois,2020-03-30,-43.0,-15.0,-5.0,-54.0,-50.0,20.0,-33.4
1202,Illinois,2020-03-31,-44.0,-15.0,-30.0,-54.0,-52.0,22.0,-39.0
1203,Illinois,2020-04-01,-41.0,-7.0,4.0,-50.0,-52.0,21.0,-29.2
1204,Illinois,2020-04-02,-42.0,-8.0,15.0,-52.0,-52.0,22.0,-27.8
1205,Illinois,2020-04-03,-43.0,-7.0,13.0,-49.0,-51.0,22.0,-27.4
1206,Illinois,2020-04-04,-51.0,-10.0,-23.0,-49.0,-36.0,15.0,-33.8
1207,Illinois,2020-04-05,-50.0,-16.0,24.0,-52.0,-39.0,12.0,-26.6
1208,Illinois,2020-04-06,-44.0,-14.0,-4.0,-54.0,-52.0,20.0,-33.6
1209,Illinois,2020-04-07,-41.0,-10.0,35.0,-50.0,-53.0,21.0,-23.8
1210,Illinois,2020-04-08,-44.0,-13.0,-5.0,-53.0,-53.0,22.0,-33.6
1211,Illinois,2020-04-09,-44.0,-8.0,-26.0,-55.0,-53.0,23.0,-37.2
1212,Illinois,2020-04-10,-44.0,-3.0,-5.0,-53.0,-58.0,24.0,-32.6
1213,Illinois,2020-04-11,-46.0,-1.0,10.0,-46.0,-38.0,14.0,-24.2
1214,Illinois,2020-04-12,-64.0,-34.0,5.0,-55.0,-45.0,13.0,-38.6
1215,Illinois,2020-04-13,-46.0,-19.0,-31.0,-56.0,-52.0,21.0,-40.8
1216,Illinois,2020-04-14,-45.0,-18.0,-28.0,-54.0,-52.0,22.0,-39.4
1217,Illinois,2020-04-15,-41.0,-13.0,-33.0,-53.0,-52.0,22.0,-38.4
1218,Illinois,2020-04-16,-40.0,-8.0,-16.0,-52.0,-51.0,22.0,-33.4
1219,Illinois,2020-04-17,-47.0,-18.0,-41.0,-55.0,-51.0,24.0,-42.4
1220,Illinois,2020-04-18,-42.0,-7.0,21.0,-40.0,-32.0,13.0,-20.0
1221,Illinois,2020-04-19,-43.0,-16.0,53.0,-48.0,-36.0,11.0,-18.0
1222,Illinois,2020-04-20,-37.0,-14.0,13.0,-51.0,-50.0,19.0,-27.8
1223,Illinois,2020-04-21,-38.0,-12.0,0.0,-51.0,-51.0,20.0,-30.4
1224,Illinois,2020-04-22,-40.0,-12.0,-10.0,-51.0,-51.0,21.0,-32.8
1225,Illinois,2020-04-23,-41.0,-10.0,-12.0,-52.0,-50.0,22.0,-33.0
1226,Illinois,2020-04-24,-42.0,-13.0,-12.0,-50.0,-50.0,22.0,-33.4
1227,Illinois,2020-04-25,-48.0,-14.0,-43.0,-48.0,-34.0,15.0,-37.4
1228,Illinois,2020-04-26,-39.0,-11.0,70.0,-43.0,-35.0,10.0,-11.6
1229,Illinois,2020-04-27,-37.0,-13.0,-5.0,-51.0,-49.0,20.0,-31.0
1230,Illinois,2020-04-28,-36.0,-11.0,10.0,-49.0,-50.0,14.0,-27.2
1231,Illinois,2020-04-29,-41.0,-15.0,-48.0,-54.0,-51.0,22.0,-41.8
1232,Illinois,2020-04-30,-35.0,-3.0,-4.0,-49.0,-50.0,21.0,-28.2
1233,Illinois,2020-05-01,-34.0,-5.0,33.0,-42.0,-48.0,19.0,-19.2
1234,Illinois,2020-05-02,-35.0,-2.0,85.0,-28.0,-28.0,9.0,-1.6
1235,Illinois,2020-05-03,-35.0,-9.0,85.0,-39.0,-31.0,9.0,-5.8
1236,Illinois,2020-05-04,-33.0,-9.0,-6.0,-49.0,-48.0,18.0,-29.0
1237,Illinois,2020-05-05,-34.0,-6.0,-28.0,-51.0,-49.0,20.0,-33.6
1238,Illinois,2020-05-06,-32.0,-4.0,30.0,-44.0,-48.0,19.0,-19.6
1239,Illinois,2020-05-07,-32.0,-1.0,35.0,-45.0,-48.0,19.0,-18.2
1240,Illinois,2020-05-08,-36.0,-3.0,-2.0,-45.0,-47.0,20.0,-26.6
1241,Illinois,2020-05-09,-32.0,13.0,54.0,-30.0,-26.0,9.0,-4.2
1242,Illinois,2020-05-10,-38.0,-3.0,-26.0,-44.0,-31.0,9.0,-28.4
1243,Illinois,2020-05-11,-36.0,-12.0,-1.0,-48.0,-47.0,18.0,-28.8
1244,Illinois,2020-05-12,-32.0,-7.0,35.0,-45.0,-47.0,18.0,-19.2
1245,Illinois,2020-05-13,-31.0,-5.0,30.0,-43.0,-47.0,18.0,-19.2
1246,Indiana,2020-02-15,9.0,4.0,16.0,7.0,0.0,-1.0,7.2
1247,Indiana,2020-02-16,8.0,3.0,34.0,5.0,1.0,-1.0,10.2
1248,Indiana,2020-02-17,5.0,-3.0,-4.0,2.0,-13.0,4.0,-2.6
1249,Indiana,2020-02-18,1.0,-1.0,3.0,4.0,2.0,0.0,1.8
1250,Indiana,2020-02-19,4.0,0.0,9.0,5.0,2.0,0.0,4.0
1251,Indiana,2020-02-20,3.0,-1.0,1.0,5.0,1.0,0.0,1.8
1252,Indiana,2020-02-21,4.0,-2.0,12.0,6.0,2.0,-1.0,4.4
1253,Indiana,2020-02-22,13.0,7.0,69.0,12.0,4.0,-2.0,21.0
1254,Indiana,2020-02-23,9.0,6.0,83.0,8.0,3.0,-1.0,21.8
1255,Indiana,2020-02-24,1.0,-2.0,-8.0,1.0,2.0,1.0,-1.2
1256,Indiana,2020-02-25,2.0,2.0,-4.0,3.0,2.0,0.0,1.0
1257,Indiana,2020-02-26,1.0,-3.0,-7.0,2.0,-1.0,2.0,-1.6
1258,Indiana,2020-02-27,7.0,3.0,0.0,6.0,-1.0,1.0,3.0
1259,Indiana,2020-02-28,8.0,2.0,8.0,9.0,1.0,-1.0,5.6
1260,Indiana,2020-02-29,18.0,11.0,27.0,16.0,2.0,-3.0,14.8
1261,Indiana,2020-03-01,18.0,12.0,88.0,14.0,4.0,-2.0,27.2
1262,Indiana,2020-03-02,9.0,4.0,7.0,5.0,2.0,0.0,5.4
1263,Indiana,2020-03-03,14.0,11.0,35.0,9.0,2.0,-1.0,14.2
1264,Indiana,2020-03-04,14.0,7.0,42.0,8.0,2.0,-1.0,14.6
1265,Indiana,2020-03-05,12.0,9.0,43.0,8.0,2.0,-1.0,14.8
1266,Indiana,2020-03-06,5.0,0.0,10.0,8.0,1.0,0.0,4.8
1267,Indiana,2020-03-07,18.0,13.0,85.0,19.0,5.0,-3.0,28.0
1268,Indiana,2020-03-08,15.0,12.0,161.0,17.0,3.0,-2.0,41.6
1269,Indiana,2020-03-09,7.0,6.0,24.0,5.0,1.0,0.0,8.6
1270,Indiana,2020-03-10,6.0,6.0,15.0,5.0,0.0,0.0,6.4
1271,Indiana,2020-03-11,8.0,9.0,22.0,6.0,0.0,0.0,9.0
1272,Indiana,2020-03-12,7.0,23.0,32.0,5.0,-1.0,1.0,13.2
1273,Indiana,2020-03-13,5.0,27.0,37.0,5.0,-4.0,1.0,14.0
1274,Indiana,2020-03-14,-7.0,15.0,1.0,1.0,-1.0,3.0,1.8
1275,Indiana,2020-03-15,-7.0,12.0,37.0,0.0,-5.0,2.0,7.4
1276,Indiana,2020-03-16,-5.0,26.0,4.0,-3.0,-14.0,6.0,1.6
1277,Indiana,2020-03-17,-21.0,16.0,52.0,-3.0,-21.0,8.0,4.6
1278,Indiana,2020-03-18,-27.0,7.0,-10.0,-9.0,-25.0,12.0,-12.8
1279,Indiana,2020-03-19,-28.0,15.0,-4.0,-13.0,-27.0,13.0,-11.4
1280,Indiana,2020-03-20,-30.0,9.0,19.0,-15.0,-30.0,14.0,-9.4
1281,Indiana,2020-03-21,-39.0,3.0,10.0,-13.0,-22.0,10.0,-12.2
1282,Indiana,2020-03-22,-46.0,-15.0,-5.0,-26.0,-29.0,9.0,-24.2
1283,Indiana,2020-03-23,-30.0,3.0,6.0,-21.0,-35.0,14.0,-15.4
1284,Indiana,2020-03-24,-34.0,-2.0,11.0,-19.0,-39.0,16.0,-16.6
1285,Indiana,2020-03-25,-45.0,-20.0,61.0,-23.0,-45.0,19.0,-14.4
1286,Indiana,2020-03-26,-43.0,-18.0,38.0,-27.0,-46.0,20.0,-19.2
1287,Indiana,2020-03-27,-45.0,-20.0,14.0,-32.0,-46.0,22.0,-25.8
1288,Indiana,2020-03-28,-49.0,-21.0,29.0,-31.0,-35.0,13.0,-21.4
1289,Indiana,2020-03-29,-48.0,-25.0,24.0,-34.0,-36.0,11.0,-23.8
1290,Indiana,2020-03-30,-38.0,-17.0,25.0,-27.0,-45.0,18.0,-20.4
1291,Indiana,2020-03-31,-41.0,-17.0,0.0,-25.0,-47.0,19.0,-26.0
1292,Indiana,2020-04-01,-37.0,-12.0,24.0,-24.0,-48.0,19.0,-19.4
1293,Indiana,2020-04-02,-36.0,-9.0,80.0,-26.0,-48.0,19.0,-7.8
1294,Indiana,2020-04-03,-36.0,-9.0,89.0,-27.0,-48.0,20.0,-6.2
1295,Indiana,2020-04-04,-45.0,-13.0,41.0,-31.0,-36.0,13.0,-16.8
1296,Indiana,2020-04-05,-45.0,-17.0,54.0,-35.0,-37.0,10.0,-16.0
1297,Indiana,2020-04-06,-36.0,-13.0,59.0,-27.0,-47.0,18.0,-12.8
1298,Indiana,2020-04-07,-35.0,-9.0,88.0,-22.0,-48.0,18.0,-5.2
1299,Indiana,2020-04-08,-35.0,-11.0,77.0,-24.0,-48.0,18.0,-8.2
1300,Indiana,2020-04-09,-37.0,-9.0,11.0,-28.0,-49.0,20.0,-22.4
1301,Indiana,2020-04-10,-39.0,-10.0,24.0,-34.0,-55.0,23.0,-22.8
1302,Indiana,2020-04-11,-40.0,-2.0,70.0,-29.0,-36.0,12.0,-7.4
1303,Indiana,2020-04-12,-62.0,-37.0,10.0,-41.0,-43.0,11.0,-34.6
1304,Indiana,2020-04-13,-39.0,-17.0,-10.0,-31.0,-47.0,19.0,-28.8
1305,Indiana,2020-04-14,-37.0,-14.0,13.0,-25.0,-46.0,19.0,-21.8
1306,Indiana,2020-04-15,-30.0,-8.0,-2.0,-25.0,-47.0,19.0,-22.4
1307,Indiana,2020-04-16,-31.0,-6.0,23.0,-26.0,-46.0,19.0,-17.2
1308,Indiana,2020-04-17,-41.0,-19.0,-19.0,-35.0,-47.0,23.0,-32.2
1309,Indiana,2020-04-18,-35.0,-6.0,78.0,-22.0,-31.0,11.0,-3.2
1310,Indiana,2020-04-19,-36.0,-14.0,64.0,-31.0,-34.0,9.0,-10.2
1311,Indiana,2020-04-20,-25.0,-9.0,66.0,-22.0,-44.0,16.0,-6.8
1312,Indiana,2020-04-21,-27.0,-7.0,42.0,-21.0,-45.0,17.0,-11.6
1313,Indiana,2020-04-22,-28.0,-8.0,71.0,-21.0,-46.0,17.0,-6.4
1314,Indiana,2020-04-23,-34.0,-10.0,1.0,-28.0,-46.0,20.0,-23.4
1315,Indiana,2020-04-24,-32.0,-11.0,80.0,-24.0,-45.0,18.0,-6.4
1316,Indiana,2020-04-25,-36.0,-9.0,44.0,-24.0,-32.0,11.0,-11.4
1317,Indiana,2020-04-26,-33.0,-9.0,63.0,-25.0,-34.0,9.0,-7.6
1318,Indiana,2020-04-27,-21.0,-6.0,71.0,-19.0,-43.0,16.0,-3.6
1319,Indiana,2020-04-28,-22.0,-2.0,100.0,-16.0,-44.0,10.0,3.2
1320,Indiana,2020-04-29,-27.0,-7.0,5.0,-22.0,-44.0,19.0,-19.0
1321,Indiana,2020-04-30,-27.0,-3.0,4.0,-22.0,-44.0,19.0,-18.4
1322,Indiana,2020-05-01,-23.0,-1.0,106.0,-16.0,-43.0,16.0,4.6
1323,Indiana,2020-05-02,-24.0,5.0,204.0,-3.0,-28.0,6.0,30.8
1324,Indiana,2020-05-03,-25.0,-3.0,103.0,-19.0,-30.0,7.0,5.2
1325,Indiana,2020-05-04,-15.0,-1.0,67.0,-16.0,-39.0,14.0,-0.8
1326,Indiana,2020-05-05,-21.0,1.0,8.0,-18.0,-40.0,16.0,-14.0
1327,Indiana,2020-05-06,-17.0,2.0,75.0,-13.0,-40.0,15.0,1.4
1328,Indiana,2020-05-07,-19.0,4.0,97.0,-14.0,-40.0,15.0,5.6
1329,Indiana,2020-05-08,-25.0,-1.0,32.0,-18.0,-40.0,17.0,-10.4
1330,Indiana,2020-05-09,-20.0,17.0,109.0,-4.0,-24.0,7.0,15.6
1331,Indiana,2020-05-10,-25.0,4.0,29.0,-19.0,-26.0,6.0,-7.4
1332,Indiana,2020-05-11,-17.0,-5.0,18.0,-17.0,-36.0,14.0,-11.4
1333,Indiana,2020-05-12,-14.0,1.0,81.0,-11.0,-36.0,13.0,4.2
1334,Indiana,2020-05-13,-12.0,1.0,71.0,-11.0,-36.0,14.0,2.6
1335,Iowa,2020-02-15,8.0,13.0,24.0,0.0,3.0,-1.0,9.6
1336,Iowa,2020-02-16,10.0,18.0,16.0,-4.0,2.0,-1.0,8.4
1337,Iowa,2020-02-17,-2.0,5.0,-8.0,-7.0,-8.0,4.0,-4.0
1338,Iowa,2020-02-18,-3.0,6.0,5.0,-1.0,1.0,0.0,1.6
1339,Iowa,2020-02-19,-3.0,6.0,-2.0,0.0,3.0,0.0,0.8
1340,Iowa,2020-02-20,-1.0,5.0,0.0,-2.0,1.0,1.0,0.6
1341,Iowa,2020-02-21,9.0,6.0,13.0,4.0,3.0,-3.0,7.0
1342,Iowa,2020-02-22,10.0,14.0,51.0,3.0,5.0,-2.0,16.6
1343,Iowa,2020-02-23,14.0,22.0,83.0,3.0,5.0,-2.0,25.4
1344,Iowa,2020-02-24,1.0,11.0,8.0,-3.0,4.0,0.0,4.2
1345,Iowa,2020-02-25,-2.0,3.0,7.0,-4.0,1.0,1.0,1.0
1346,Iowa,2020-02-26,7.0,10.0,6.0,5.0,4.0,-1.0,6.4
1347,Iowa,2020-02-27,5.0,3.0,13.0,0.0,2.0,0.0,4.6
1348,Iowa,2020-02-28,11.0,11.0,15.0,6.0,5.0,-3.0,9.6
1349,Iowa,2020-02-29,14.0,18.0,48.0,9.0,4.0,-3.0,18.6
1350,Iowa,2020-03-01,20.0,29.0,110.0,7.0,5.0,-3.0,34.2
1351,Iowa,2020-03-02,6.0,13.0,19.0,-3.0,4.0,0.0,7.8
1352,Iowa,2020-03-03,8.0,15.0,36.0,-1.0,2.0,-1.0,12.0
1353,Iowa,2020-03-04,9.0,17.0,52.0,5.0,4.0,-1.0,17.4
1354,Iowa,2020-03-05,3.0,6.0,12.0,3.0,3.0,0.0,5.4
1355,Iowa,2020-03-06,13.0,15.0,47.0,14.0,6.0,-4.0,19.0
1356,Iowa,2020-03-07,13.0,22.0,83.0,18.0,6.0,-3.0,28.4
1357,Iowa,2020-03-08,18.0,28.0,140.0,17.0,5.0,-3.0,41.6
1358,Iowa,2020-03-09,-1.0,10.0,-5.0,0.0,3.0,1.0,1.4
1359,Iowa,2020-03-10,5.0,16.0,36.0,6.0,1.0,0.0,12.8
1360,Iowa,2020-03-11,8.0,22.0,50.0,9.0,4.0,-1.0,18.6
1361,Iowa,2020-03-12,5.0,22.0,31.0,5.0,0.0,0.0,12.6
1362,Iowa,2020-03-13,10.0,33.0,39.0,11.0,0.0,-2.0,18.6
1363,Iowa,2020-03-14,-7.0,18.0,-16.0,-1.0,1.0,3.0,-1.0
1364,Iowa,2020-03-15,0.0,30.0,18.0,1.0,-2.0,1.0,9.4
1365,Iowa,2020-03-16,-3.0,48.0,15.0,-5.0,-15.0,5.0,8.0
1366,Iowa,2020-03-17,-21.0,34.0,65.0,-2.0,-23.0,8.0,10.6
1367,Iowa,2020-03-18,-32.0,17.0,1.0,-4.0,-26.0,12.0,-8.8
1368,Iowa,2020-03-19,-37.0,4.0,-7.0,-15.0,-29.0,15.0,-16.8
1369,Iowa,2020-03-20,-35.0,10.0,-5.0,-16.0,-29.0,13.0,-15.0
1370,Iowa,2020-03-21,-44.0,6.0,22.0,-14.0,-17.0,10.0,-9.4
1371,Iowa,2020-03-22,-46.0,-7.0,-13.0,-24.0,-25.0,9.0,-23.0
1372,Iowa,2020-03-23,-39.0,-2.0,21.0,-19.0,-32.0,15.0,-14.2
1373,Iowa,2020-03-24,-41.0,-5.0,53.0,-17.0,-36.0,16.0,-9.2
1374,Iowa,2020-03-25,-39.0,-3.0,48.0,-15.0,-35.0,16.0,-8.8
1375,Iowa,2020-03-26,-40.0,-10.0,54.0,-20.0,-37.0,17.0,-10.6
1376,Iowa,2020-03-27,-40.0,-5.0,26.0,-21.0,-35.0,16.0,-15.0
1377,Iowa,2020-03-28,-48.0,-8.0,8.0,-27.0,-23.0,13.0,-19.6
1378,Iowa,2020-03-29,-43.0,-10.0,41.0,-28.0,-29.0,10.0,-13.8
1379,Iowa,2020-03-30,-34.0,-4.0,145.0,-18.0,-37.0,14.0,10.4
1380,Iowa,2020-03-31,-37.0,-3.0,100.0,-17.0,-40.0,16.0,0.6
1381,Iowa,2020-04-01,-34.0,4.0,93.0,-13.0,-39.0,15.0,2.2
1382,Iowa,2020-04-02,-39.0,-5.0,62.0,-22.0,-40.0,18.0,-8.8
1383,Iowa,2020-04-03,-41.0,-2.0,-7.0,-26.0,-39.0,18.0,-23.0
1384,Iowa,2020-04-04,-45.0,4.0,45.0,-23.0,-25.0,12.0,-8.8
1385,Iowa,2020-04-05,-39.0,1.0,134.0,-28.0,-29.0,8.0,7.8
1386,Iowa,2020-04-06,-39.0,-2.0,52.0,-24.0,-39.0,16.0,-10.4
1387,Iowa,2020-04-07,-38.0,-1.0,154.0,-18.0,-42.0,15.0,11.0
1388,Iowa,2020-04-08,-39.0,-1.0,59.0,-16.0,-41.0,16.0,-7.6
1389,Iowa,2020-04-09,-42.0,-6.0,15.0,-23.0,-43.0,19.0,-19.8
1390,Iowa,2020-04-10,-36.0,5.0,74.0,-22.0,-46.0,17.0,-5.0
1391,Iowa,2020-04-11,-44.0,7.0,40.0,-28.0,-28.0,12.0,-10.6
