state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death
Nevada,2020-03-21,-46.0,-13.0,-41.0,-48.0,-46.0,15.0,-38.8,161,2,0,0
Nevada,2020-03-22,-46.0,-19.0,-24.0,-57.0,-49.0,13.0,-39.0,190,2,29,0
Nevada,2020-03-23,-41.0,-16.0,-37.0,-54.0,-48.0,18.0,-39.2,245,4,55,2
Nevada,2020-03-24,-40.0,-14.0,-36.0,-51.0,-50.0,19.0,-38.2,278,4,33,0
Nevada,2020-03-25,-41.0,-15.0,-42.0,-51.0,-51.0,20.0,-40.0,323,6,45,2
Nevada,2020-03-26,-42.0,-16.0,-43.0,-56.0,-51.0,21.0,-41.6,420,10,97,4
Nevada,2020-03-27,-43.0,-17.0,-44.0,-57.0,-52.0,22.0,-42.6,536,10,116,0
Nevada,2020-03-28,-47.0,-19.0,-49.0,-54.0,-50.0,16.0,-43.8,626,10,90,0
Nevada,2020-03-29,-47.0,-23.0,-38.0,-62.0,-52.0,14.0,-44.4,920,15,294,5
Nevada,2020-03-30,-40.0,-16.0,-29.0,-56.0,-51.0,18.0,-38.4,1012,15,92,0
Nevada,2020-03-31,-37.0,-12.0,-28.0,-51.0,-52.0,19.0,-36.0,1114,26,102,11
Nevada,2020-04-01,-37.0,-7.0,-29.0,-50.0,-52.0,20.0,-35.0,1279,31,165,5
Nevada,2020-04-02,-40.0,-12.0,-36.0,-57.0,-54.0,21.0,-39.8,1463,38,184,7
Nevada,2020-04-03,-41.0,-12.0,-37.0,-57.0,-53.0,22.0,-40.0,1514,43,51,5
Nevada,2020-04-04,-48.0,-16.0,-53.0,-57.0,-53.0,17.0,-45.4,1742,46,228,3
Nevada,2020-04-05,-49.0,-22.0,-46.0,-64.0,-55.0,15.0,-47.2,1855,46,113,0
Nevada,2020-04-06,-43.0,-18.0,-46.0,-59.0,-54.0,20.0,-44.0,1953,46,98,0
Nevada,2020-04-07,-42.0,-17.0,-41.0,-55.0,-55.0,21.0,-42.0,2124,72,171,26
Nevada,2020-04-08,-43.0,-16.0,-42.0,-54.0,-55.0,21.0,-42.0,2259,72,135,0
Nevada,2020-04-09,-43.0,-17.0,-45.0,-57.0,-56.0,22.0,-43.6,2456,81,197,9
Nevada,2020-04-10,-44.0,-16.0,-44.0,-59.0,-56.0,24.0,-43.8,2722,90,266,9
Nevada,2020-04-11,-45.0,-13.0,-43.0,-55.0,-53.0,16.0,-41.8,2702,102,-20,12
Nevada,2020-04-12,-61.0,-32.0,-48.0,-64.0,-56.0,14.0,-52.2,2836,112,134,10
Nevada,2020-04-13,-46.0,-19.0,-37.0,-56.0,-52.0,20.0,-42.0,2990,114,154,2
Nevada,2020-04-14,-44.0,-16.0,-34.0,-51.0,-53.0,20.0,-39.6,3134,126,144,12
Nevada,2020-04-15,-38.0,-11.0,-31.0,-48.0,-53.0,20.0,-36.2,3211,131,77,5
Nevada,2020-04-16,-40.0,-14.0,-36.0,-54.0,-53.0,20.0,-39.4,3214,137,3,6
Nevada,2020-04-17,-44.0,-17.0,-42.0,-55.0,-53.0,22.0,-42.2,3524,142,310,5
Nevada,2020-04-18,-47.0,-17.0,-51.0,-53.0,-51.0,16.0,-43.8,3626,151,102,9
Nevada,2020-04-19,-46.0,-19.0,-33.0,-60.0,-52.0,13.0,-42.0,3728,158,102,7
Nevada,2020-04-20,-42.0,-18.0,-38.0,-54.0,-51.0,19.0,-40.6,3830,159,102,1
Nevada,2020-04-21,-39.0,-14.0,-32.0,-50.0,-52.0,20.0,-37.4,3937,163,107,4
Nevada,2020-04-22,-39.0,-12.0,-29.0,-48.0,-52.0,20.0,-36.0,4081,172,144,9
Nevada,2020-04-23,-41.0,-14.0,-35.0,-53.0,-53.0,20.0,-39.2,4208,195,127,23
Nevada,2020-04-24,-42.0,-16.0,-37.0,-53.0,-53.0,21.0,-40.2,4398,197,190,2
Nevada,2020-04-25,-45.0,-15.0,-44.0,-51.0,-50.0,15.0,-41.0,4539,205,141,8
Nevada,2020-04-26,-44.0,-17.0,-28.0,-58.0,-52.0,12.0,-39.8,4734,206,195,1
Nevada,2020-04-27,-38.0,-13.0,-31.0,-52.0,-50.0,18.0,-36.8,4700,206,-34,0
Nevada,2020-04-28,-35.0,-8.0,-30.0,-48.0,-52.0,11.0,-34.6,4821,219,121,13
Nevada,2020-04-29,-36.0,-7.0,-34.0,-46.0,-52.0,19.0,-35.0,4934,230,113,11
Nevada,2020-04-30,-36.0,-8.0,-36.0,-50.0,-52.0,19.0,-36.4,5053,243,119,13
Nevada,2020-05-01,-37.0,-8.0,-36.0,-50.0,-51.0,20.0,-36.4,5248,246,195,3
Nevada,2020-05-02,-41.0,-8.0,-44.0,-47.0,-48.0,13.0,-37.6,5389,255,141,9
Nevada,2020-05-03,-40.0,-11.0,-26.0,-55.0,-48.0,11.0,-36.0,5472,258,83,3
Nevada,2020-05-04,-35.0,-7.0,-27.0,-50.0,-48.0,17.0,-33.4,5630,265,158,7
Nevada,2020-05-05,-32.0,-1.0,-25.0,-45.0,-49.0,17.0,-30.4,5660,270,30,5
Nevada,2020-05-06,-35.0,-6.0,-27.0,-44.0,-49.0,18.0,-32.2,5741,289,81,19
Nevada,2020-05-07,-35.0,-6.0,-27.0,-48.0,-50.0,18.0,-33.2,5855,297,114,8
Nevada,2020-05-08,-37.0,-5.0,-32.0,-49.0,-49.0,19.0,-34.4,5920,294,65,-3
Nevada,2020-05-09,-36.0,2.0,-40.0,-45.0,-44.0,12.0,-32.6,6171,313,251,19
Nevada,2020-05-10,-33.0,0.0,-28.0,-50.0,-42.0,9.0,-30.6,6120,310,-51,-3
Nevada,2020-05-11,-33.0,-10.0,-30.0,-48.0,-46.0,16.0,-33.4,6152,312,32,2
Nevada,2020-05-12,-30.0,-6.0,-34.0,-44.0,-46.0,17.0,-32.0,6313,321,161,9
Nevada,2020-05-13,-28.0,-4.0,-24.0,-42.0,-46.0,17.0,-28.8,6476,331,163,10
Nevada,2020-05-14,-30.0,-6.0,-30.0,-46.0,-47.0,17.0,-31.8,6504,333,28,2
Nevada,2020-05-15,-32.0,-7.0,-30.0,-47.0,-46.0,18.0,-32.4,6733,343,229,10
Nevada,2020-05-16,-36.0,-8.0,-37.0,-44.0,-41.0,11.0,-33.2,6813,347,80,4
Nevada,2020-05-17,-35.0,-12.0,-29.0,-50.0,-41.0,10.0,-33.4,6949,350,136,3
Nevada,2020-05-18,-28.0,-8.0,-30.0,-47.0,-42.0,15.0,-31.0,7061,358,112,8
Nevada,2020-05-19,-25.0,-5.0,-26.0,-43.0,-43.0,16.0,-28.4,7096,358,35,0
Nevada,2020-05-20,-23.0,-3.0,-16.0,-40.0,-43.0,15.0,-25.0,7388,377,292,19
Nevada,2020-05-21,-24.0,-4.0,-19.0,-41.0,-44.0,15.0,-26.4,7400,383,12,6
Nevada,2020-05-22,-28.0,-5.0,-34.0,-42.0,-44.0,16.0,-30.6,7525,386,125,3
Nevada,2020-05-23,-32.0,-5.0,-32.0,-40.0,-38.0,10.0,-29.4,7526,387,1,1
Nevada,2020-05-24,-29.0,-5.0,-2.0,-46.0,-40.0,7.0,-24.4,7881,380,355,-7
Nevada,2020-05-25,-29.0,-8.0,3.0,-47.0,-68.0,19.0,-29.8,7956,394,75,14
Nevada,2020-05-26,-25.0,-4.0,-21.0,-42.0,-42.0,14.0,-26.8,8057,394,101,0
Nevada,2020-05-27,-23.0,-3.0,-21.0,-39.0,-41.0,14.0,-25.4,8150,402,93,8
Nevada,2020-05-28,-24.0,-4.0,-27.0,-42.0,-42.0,15.0,-27.8,8248,406,98,4
Nevada,2020-05-29,-27.0,-7.0,-33.0,-43.0,-41.0,16.0,-30.2,8376,406,128,0
New Hampshire,2020-02-15,3.0,-2.0,6.0,18.0,2.0,0.0,5.4,0,0,0,0
New Hampshire,2020-02-16,10.0,0.0,21.0,11.0,4.0,-1.0,9.2,0,0,0,0
New Hampshire,2020-02-17,21.0,8.0,55.0,13.0,-21.0,5.0,15.2,0,0,0,0
New Hampshire,2020-02-18,-12.0,-11.0,-6.0,12.0,-1.0,3.0,-3.6,0,0,0,0
New Hampshire,2020-02-19,7.0,2.0,10.0,15.0,0.0,1.0,6.8,0,0,0,0
New Hampshire,2020-02-20,7.0,2.0,16.0,17.0,3.0,0.0,9.0,0,0,0,0
New Hampshire,2020-02-21,1.0,-3.0,9.0,12.0,1.0,1.0,4.0,0,0,0,0
New Hampshire,2020-02-22,4.0,-3.0,39.0,27.0,3.0,-1.0,14.0,0,0,0,0
New Hampshire,2020-02-23,6.0,-2.0,40.0,28.0,4.0,-2.0,15.2,0,0,0,0
New Hampshire,2020-02-24,5.0,-2.0,58.0,13.0,-9.0,1.0,13.0,0,0,0,0
New Hampshire,2020-02-25,4.0,-3.0,14.0,10.0,-10.0,1.0,3.0,0,0,0,0
New Hampshire,2020-02-26,8.0,1.0,-1.0,6.0,-10.0,1.0,0.8,0,0,0,0
New Hampshire,2020-02-27,1.0,-7.0,-6.0,5.0,-11.0,3.0,-3.6,0,0,0,0
New Hampshire,2020-02-28,2.0,-2.0,5.0,4.0,-10.0,2.0,-0.2,0,0,0,0
New Hampshire,2020-02-29,4.0,-2.0,8.0,13.0,1.0,-2.0,4.8,0,0,0,0
New Hampshire,2020-03-01,10.0,3.0,-10.0,23.0,3.0,-1.0,5.8,0,0,0,0
New Hampshire,2020-03-02,6.0,3.0,11.0,9.0,3.0,-1.0,6.4,1,0,1,0
New Hampshire,2020-03-03,8.0,6.0,43.0,16.0,2.0,-1.0,15.0,2,0,1,0
New Hampshire,2020-03-04,5.0,2.0,-4.0,7.0,2.0,0.0,2.4,2,0,0,0
New Hampshire,2020-03-05,6.0,7.0,25.0,8.0,4.0,0.0,10.0,2,0,0,0
New Hampshire,2020-03-06,1.0,-1.0,3.0,3.0,3.0,1.0,1.8,2,0,0,0
New Hampshire,2020-03-07,7.0,2.0,15.0,9.0,4.0,-1.0,7.4,2,0,0,0
New Hampshire,2020-03-08,9.0,3.0,45.0,20.0,3.0,-1.0,16.0,4,0,2,0
New Hampshire,2020-03-09,9.0,6.0,97.0,7.0,2.0,-1.0,24.2,4,0,0,0
New Hampshire,2020-03-10,8.0,6.0,31.0,5.0,-1.0,1.0,9.8,4,0,0,0
New Hampshire,2020-03-11,7.0,9.0,13.0,4.0,0.0,1.0,6.6,5,0,1,0
New Hampshire,2020-03-12,7.0,30.0,12.0,2.0,1.0,1.0,10.4,6,0,1,0
New Hampshire,2020-03-13,-1.0,31.0,-23.0,-13.0,-3.0,4.0,-1.8,6,0,0,0
New Hampshire,2020-03-14,-5.0,20.0,23.0,-4.0,0.0,2.0,6.8,7,0,1,0
New Hampshire,2020-03-15,-6.0,10.0,24.0,-7.0,-3.0,3.0,3.6,7,0,0,0
New Hampshire,2020-03-16,-1.0,28.0,22.0,-11.0,-16.0,7.0,4.4,17,0,10,0
New Hampshire,2020-03-17,-22.0,17.0,-12.0,-14.0,-25.0,12.0,-11.2,26,0,9,0
New Hampshire,2020-03-18,-23.0,15.0,61.0,-17.0,-29.0,13.0,1.4,37,0,11,0
New Hampshire,2020-03-19,-33.0,6.0,-24.0,-30.0,-32.0,17.0,-22.6,42,0,5,0
New Hampshire,2020-03-20,-33.0,13.0,11.0,-37.0,-34.0,18.0,-16.0,53,0,11,0
New Hampshire,2020-03-21,-39.0,-2.0,37.0,-31.0,-24.0,11.0,-11.8,61,0,8,0
New Hampshire,2020-03-22,-41.0,-15.0,32.0,-38.0,-28.0,9.0,-18.0,73,0,12,0
New Hampshire,2020-03-23,-38.0,-10.0,-18.0,-38.0,-39.0,17.0,-28.6,101,1,28,1
New Hampshire,2020-03-24,-42.0,-16.0,-7.0,-36.0,-45.0,21.0,-29.2,101,1,0,0
New Hampshire,2020-03-25,-38.0,-9.0,-5.0,-36.0,-43.0,20.0,-26.2,108,1,7,0
New Hampshire,2020-03-26,-34.0,-2.0,60.0,-36.0,-43.0,19.0,-11.0,137,1,29,0
New Hampshire,2020-03-27,-37.0,-6.0,44.0,-47.0,-42.0,20.0,-17.6,158,1,21,0
New Hampshire,2020-03-28,-51.0,-22.0,25.0,-49.0,-34.0,13.0,-26.2,187,2,29,1
New Hampshire,2020-03-29,-58.0,-35.0,-63.0,-63.0,-38.0,13.0,-51.4,214,2,27,0
New Hampshire,2020-03-30,-43.0,-21.0,-26.0,-50.0,-46.0,20.0,-37.2,314,3,100,1
New Hampshire,2020-03-31,-39.0,-13.0,30.0,-41.0,-47.0,20.0,-22.0,357,3,43,0
New Hampshire,2020-04-01,-39.0,-12.0,9.0,-41.0,-48.0,21.0,-26.2,367,3,10,0
New Hampshire,2020-04-02,-44.0,-16.0,-28.0,-50.0,-48.0,23.0,-37.2,479,3,112,0
New Hampshire,2020-04-03,-47.0,-16.0,-39.0,-58.0,-48.0,25.0,-41.6,479,5,0,2
New Hampshire,2020-04-04,-48.0,-21.0,18.0,-49.0,-36.0,14.0,-27.2,540,7,61,2
New Hampshire,2020-04-05,-48.0,-26.0,15.0,-57.0,-37.0,11.0,-30.6,621,9,81,2
New Hampshire,2020-04-06,-36.0,-16.0,74.0,-46.0,-48.0,19.0,-14.4,715,9,94,0
New Hampshire,2020-04-07,-38.0,-14.0,63.0,-42.0,-49.0,20.0,-16.0,715,9,0,0
New Hampshire,2020-04-08,-40.0,-16.0,17.0,-46.0,-50.0,22.0,-27.0,747,13,32,4
New Hampshire,2020-04-09,-47.0,-21.0,-31.0,-53.0,-50.0,24.0,-40.4,819,21,72,8
New Hampshire,2020-04-10,-43.0,-12.0,-20.0,-58.0,-51.0,25.0,-36.8,819,21,0,0
New Hampshire,2020-04-11,-42.0,-7.0,4.0,-51.0,-37.0,13.0,-26.6,885,22,66,1
New Hampshire,2020-04-12,-65.0,-62.0,25.0,-61.0,-46.0,12.0,-41.8,929,23,44,1
New Hampshire,2020-04-13,-46.0,-27.0,-40.0,-59.0,-50.0,22.0,-44.4,985,23,56,0
New Hampshire,2020-04-14,-35.0,-15.0,54.0,-44.0,-48.0,20.0,-17.6,922,25,-63,2
New Hampshire,2020-04-15,-31.0,-12.0,26.0,-47.0,-48.0,21.0,-22.4,1139,32,217,7
New Hampshire,2020-04-16,-36.0,-14.0,14.0,-48.0,-48.0,22.0,-26.4,1139,32,0,0
New Hampshire,2020-04-17,-39.0,-16.0,8.0,-56.0,-47.0,23.0,-30.0,1287,37,148,5
New Hampshire,2020-04-18,-49.0,-27.0,-37.0,-58.0,-37.0,15.0,-41.6,1342,38,55,1
New Hampshire,2020-04-19,-37.0,-23.0,82.0,-45.0,-33.0,9.0,-11.2,1390,38,48,0
New Hampshire,2020-04-20,-32.0,-18.0,47.0,-49.0,-47.0,19.0,-19.8,1447,42,57,4
New Hampshire,2020-04-21,-38.0,-17.0,-5.0,-49.0,-48.0,21.0,-31.4,1490,42,43,0
New Hampshire,2020-04-22,-35.0,-15.0,-5.0,-51.0,-48.0,21.0,-30.8,1588,48,98,6
New Hampshire,2020-04-23,-33.0,-12.0,68.0,-43.0,-46.0,20.0,-13.2,1670,51,82,3
New Hampshire,2020-04-24,-39.0,-17.0,-2.0,-57.0,-46.0,23.0,-32.2,1720,53,50,2
New Hampshire,2020-04-25,-37.0,-17.0,90.0,-39.0,-33.0,10.0,-7.2,1797,53,77,0
New Hampshire,2020-04-26,-41.0,-25.0,-15.0,-58.0,-35.0,11.0,-34.8,1864,60,67,7
New Hampshire,2020-04-27,-37.0,-21.0,-33.0,-55.0,-47.0,21.0,-38.6,1938,60,74,0
New Hampshire,2020-04-28,-30.0,-10.0,40.0,-43.0,-47.0,14.0,-18.0,2010,60,72,0
New Hampshire,2020-04-29,-26.0,-9.0,75.0,-37.0,-47.0,19.0,-8.8,2058,60,48,0
New Hampshire,2020-04-30,-35.0,-13.0,-10.0,-42.0,-46.0,21.0,-29.2,2146,72,88,12
New Hampshire,2020-05-01,-35.0,-12.0,3.0,-49.0,-46.0,23.0,-27.8,2310,81,164,9
New Hampshire,2020-05-02,-32.0,-11.0,80.0,-33.0,-30.0,9.0,-5.2,2429,84,119,3
New Hampshire,2020-05-03,-25.0,-13.0,106.0,-35.0,-29.0,6.0,0.8,2518,86,89,2
New Hampshire,2020-05-04,-22.0,-9.0,52.0,-39.0,-44.0,17.0,-12.4,2588,86,70,0
New Hampshire,2020-05-05,-22.0,1.0,57.0,-33.0,-44.0,18.0,-8.2,2636,92,48,6
New Hampshire,2020-05-06,-24.0,-5.0,56.0,-35.0,-44.0,18.0,-10.4,2741,92,105,0
New Hampshire,2020-05-07,-25.0,-3.0,91.0,-33.0,-43.0,18.0,-2.6,2843,114,102,22
New Hampshire,2020-05-08,-30.0,-4.0,43.0,-42.0,-43.0,20.0,-15.2,2947,121,104,7
New Hampshire,2020-05-09,-36.0,-4.0,-27.0,-45.0,-30.0,12.0,-28.4,3011,131,64,10
New Hampshire,2020-05-10,-28.0,-9.0,26.0,-36.0,-27.0,7.0,-14.8,3071,133,60,2
New Hampshire,2020-05-11,-27.0,-15.0,25.0,-35.0,-42.0,17.0,-18.8,3160,133,89,0
New Hampshire,2020-05-12,-23.0,-5.0,62.0,-27.0,-42.0,17.0,-7.0,3239,142,79,9
New Hampshire,2020-05-13,-19.0,-4.0,72.0,-28.0,-42.0,17.0,-4.2,3299,150,60,8
New Hampshire,2020-05-14,-20.0,-4.0,136.0,-26.0,-42.0,16.0,8.8,3382,151,83,1
New Hampshire,2020-05-15,-27.0,-8.0,55.0,-38.0,-42.0,19.0,-12.0,3453,151,71,0
New Hampshire,2020-05-16,-25.0,-7.0,99.0,-22.0,-25.0,7.0,4.0,3556,171,103,20
New Hampshire,2020-05-17,-22.0,-12.0,91.0,-25.0,-23.0,6.0,1.8,3596,172,40,1
New Hampshire,2020-05-18,-15.0,-7.0,73.0,-27.0,-40.0,15.0,-3.2,3652,172,56,0
New Hampshire,2020-05-19,-13.0,-1.0,98.0,-23.0,-40.0,15.0,4.2,3721,172,69,0
New Hampshire,2020-05-20,-9.0,1.0,111.0,-22.0,-40.0,15.0,8.2,3868,190,147,18
New Hampshire,2020-05-21,-8.0,4.0,157.0,-20.0,-40.0,15.0,18.6,3935,199,67,9
New Hampshire,2020-05-22,-12.0,6.0,177.0,-22.0,-42.0,15.0,21.4,4014,204,79,5
New Hampshire,2020-05-23,-19.0,0.0,129.0,-13.0,-23.0,6.0,14.8,4089,208,75,4
New Hampshire,2020-05-24,-9.0,-2.0,170.0,-12.0,-22.0,3.0,25.0,4149,209,60,1
New Hampshire,2020-05-25,-8.0,-6.0,181.0,-31.0,-75.0,21.0,12.2,4197,210,48,1
New Hampshire,2020-05-26,-10.0,0.0,122.0,-16.0,-39.0,14.0,11.4,4231,214,34,4
New Hampshire,2020-05-27,-8.0,1.0,127.0,-19.0,-39.0,14.0,12.4,4286,223,55,9
New Hampshire,2020-05-28,-9.0,2.0,121.0,-19.0,-37.0,15.0,11.6,4389,232,103,9
New Hampshire,2020-05-29,-16.0,-1.0,96.0,-28.0,-37.0,16.0,2.8,4492,238,103,6
New Jersey,2020-02-15,3.0,-3.0,5.0,2.0,1.0,0.0,1.6,0,0,0,0
New Jersey,2020-02-16,4.0,-4.0,20.0,0.0,0.0,0.0,4.0,0,0,0,0
New Jersey,2020-02-17,14.0,1.0,63.0,-15.0,-36.0,8.0,5.4,0,0,0,0
New Jersey,2020-02-18,1.0,0.0,5.0,2.0,-1.0,1.0,1.4,0,0,0,0
New Jersey,2020-02-19,2.0,0.0,16.0,2.0,1.0,0.0,4.2,0,0,0,0
New Jersey,2020-02-20,1.0,-1.0,2.0,1.0,0.0,0.0,0.6,0,0,0,0
New Jersey,2020-02-21,-1.0,-3.0,-2.0,0.0,2.0,1.0,-0.8,0,0,0,0
New Jersey,2020-02-22,7.0,1.0,59.0,6.0,4.0,-1.0,15.4,0,0,0,0
New Jersey,2020-02-23,6.0,2.0,104.0,5.0,2.0,-1.0,23.8,0,0,0,0
New Jersey,2020-02-24,1.0,0.0,46.0,1.0,3.0,0.0,10.2,0,0,0,0
New Jersey,2020-02-25,-1.0,-3.0,-9.0,-1.0,2.0,0.0,-2.4,0,0,0,0
New Jersey,2020-02-26,3.0,1.0,0.0,2.0,2.0,0.0,1.6,0,0,0,0
New Jersey,2020-02-27,2.0,1.0,2.0,2.0,1.0,0.0,1.6,0,0,0,0
New Jersey,2020-02-28,2.0,1.0,2.0,2.0,3.0,0.0,2.0,0,0,0,0
New Jersey,2020-02-29,7.0,2.0,9.0,2.0,4.0,-1.0,4.8,0,0,0,0
New Jersey,2020-03-01,8.0,4.0,28.0,3.0,2.0,-1.0,9.0,0,0,0,0
New Jersey,2020-03-02,6.0,5.0,53.0,1.0,3.0,-1.0,13.6,0,0,0,0
New Jersey,2020-03-03,4.0,6.0,10.0,2.0,3.0,0.0,5.0,0,0,0,0
New Jersey,2020-03-04,8.0,7.0,36.0,2.0,2.0,-1.0,11.0,0,0,0,0
New Jersey,2020-03-05,7.0,9.0,39.0,3.0,2.0,-1.0,12.0,2,0,2,0
New Jersey,2020-03-06,-2.0,0.0,-6.0,-3.0,2.0,2.0,-1.8,2,0,0,0
New Jersey,2020-03-07,9.0,9.0,45.0,2.0,6.0,-1.0,14.2,4,0,2,0
New Jersey,2020-03-08,8.0,6.0,116.0,2.0,2.0,0.0,26.8,5,0,1,0
New Jersey,2020-03-09,8.0,8.0,121.0,-4.0,1.0,0.0,26.8,5,0,0,0
New Jersey,2020-03-10,5.0,10.0,34.0,-7.0,-2.0,1.0,8.0,15,1,10,1
New Jersey,2020-03-11,6.0,12.0,48.0,-8.0,-3.0,1.0,11.0,23,1,8,0
New Jersey,2020-03-12,5.0,25.0,19.0,-14.0,-5.0,3.0,6.0,29,1,6,0
New Jersey,2020-03-13,-1.0,27.0,39.0,-20.0,-9.0,6.0,7.2,49,1,20,0
New Jersey,2020-03-14,-7.0,16.0,87.0,-16.0,-2.0,4.0,15.6,69,1,20,0
New Jersey,2020-03-15,-14.0,6.0,79.0,-24.0,-8.0,5.0,7.8,72,2,3,1
New Jersey,2020-03-16,-10.0,18.0,9.0,-35.0,-25.0,11.0,-8.6,176,2,104,0
New Jersey,2020-03-17,-27.0,4.0,9.0,-41.0,-35.0,16.0,-18.0,250,3,74,1
New Jersey,2020-03-18,-30.0,1.0,46.0,-43.0,-39.0,17.0,-13.0,397,5,147,2
New Jersey,2020-03-19,-35.0,-3.0,0.0,-50.0,-43.0,21.0,-26.2,741,9,344,4
New Jersey,2020-03-20,-35.0,4.0,51.0,-49.0,-44.0,21.0,-14.6,890,11,149,2
New Jersey,2020-03-21,-42.0,-1.0,51.0,-48.0,-30.0,14.0,-14.0,1327,16,437,5
New Jersey,2020-03-22,-57.0,-31.0,-3.0,-61.0,-38.0,15.0,-38.0,1914,20,587,4
New Jersey,2020-03-23,-56.0,-34.0,-55.0,-67.0,-55.0,26.0,-53.4,2844,27,930,7
New Jersey,2020-03-24,-46.0,-18.0,32.0,-60.0,-55.0,24.0,-29.4,3675,44,831,17
New Jersey,2020-03-25,-51.0,-27.0,-32.0,-65.0,-57.0,27.0,-46.4,4402,62,727,18
New Jersey,2020-03-26,-46.0,-19.0,52.0,-62.0,-57.0,26.0,-26.4,6876,81,2474,19
New Jersey,2020-03-27,-48.0,-21.0,42.0,-63.0,-56.0,27.0,-29.2,8825,108,1949,27
New Jersey,2020-03-28,-59.0,-32.0,-47.0,-67.0,-44.0,19.0,-49.8,11124,140,2299,32
New Jersey,2020-03-29,-59.0,-33.0,-36.0,-70.0,-44.0,16.0,-48.4,13386,161,2262,21
New Jersey,2020-03-30,-49.0,-25.0,-11.0,-66.0,-58.0,26.0,-41.8,16636,198,3250,37
New Jersey,2020-03-31,-49.0,-24.0,-21.0,-67.0,-60.0,27.0,-44.2,18696,267,2060,69
New Jersey,2020-04-01,-47.0,-21.0,13.0,-65.0,-60.0,27.0,-36.0,22255,355,3559,88
New Jersey,2020-04-02,-51.0,-15.0,3.0,-67.0,-61.0,28.0,-38.2,25590,537,3335,182
New Jersey,2020-04-03,-62.0,0.0,-30.0,-67.0,-60.0,30.0,-43.8,29895,646,4305,109
New Jersey,2020-04-04,-64.0,-2.0,21.0,-62.0,-45.0,18.0,-30.4,34124,846,4229,200
New Jersey,2020-04-05,-66.0,-11.0,26.0,-67.0,-45.0,16.0,-32.6,37505,917,3381,71
New Jersey,2020-04-06,-58.0,-2.0,38.0,-65.0,-61.0,26.0,-29.6,41090,1003,3585,86
New Jersey,2020-04-07,-57.0,-5.0,22.0,-66.0,-62.0,27.0,-33.6,44416,1232,3326,229
New Jersey,2020-04-08,-58.0,-7.0,-10.0,-67.0,-63.0,28.0,-41.0,47437,1504,3021,272
New Jersey,2020-04-09,-61.0,-8.0,-34.0,-70.0,-64.0,30.0,-47.4,51027,1709,3590,205
New Jersey,2020-04-10,-62.0,-8.0,-43.0,-72.0,-68.0,33.0,-50.6,54588,1932,3561,223
New Jersey,2020-04-11,-61.0,-3.0,-12.0,-65.0,-47.0,18.0,-37.6,58151,2183,3563,251
New Jersey,2020-04-12,-76.0,-48.0,-19.0,-72.0,-52.0,16.0,-53.4,61850,2350,3699,167
New Jersey,2020-04-13,-70.0,-40.0,-54.0,-76.0,-64.0,30.0,-60.8,64584,2443,2734,93
New Jersey,2020-04-14,-58.0,-19.0,-12.0,-67.0,-61.0,27.0,-43.4,68824,2805,4240,362
New Jersey,2020-04-15,-56.0,-20.0,-17.0,-67.0,-61.0,27.0,-44.2,71030,3156,2206,351
New Jersey,2020-04-16,-58.0,-20.0,-24.0,-68.0,-62.0,28.0,-46.4,75317,3518,4287,362
New Jersey,2020-04-17,-59.0,-22.0,-31.0,-68.0,-60.0,30.0,-48.0,78467,3840,3150,322
New Jersey,2020-04-18,-64.0,-27.0,-43.0,-68.0,-44.0,19.0,-49.2,81420,4070,2953,230
New Jersey,2020-04-19,-62.0,-28.0,1.0,-67.0,-42.0,15.0,-39.6,85301,4362,3881,292
New Jersey,2020-04-20,-58.0,-24.0,-18.0,-67.0,-59.0,26.0,-45.2,88722,4496,3421,134
New Jersey,2020-04-21,-60.0,-25.0,-33.0,-69.0,-60.0,27.0,-49.4,92387,4753,3665,257
New Jersey,2020-04-22,-56.0,-20.0,-18.0,-66.0,-59.0,26.0,-43.8,95914,5150,3527,397
New Jersey,2020-04-23,-58.0,-21.0,-23.0,-67.0,-59.0,27.0,-45.6,100025,5426,4111,276
New Jersey,2020-04-24,-62.0,-27.0,-50.0,-71.0,-59.0,31.0,-53.8,102196,5683,2171,257
New Jersey,2020-04-25,-57.0,-19.0,26.0,-58.0,-39.0,15.0,-29.4,105498,5914,3302,231
New Jersey,2020-04-26,-67.0,-35.0,-59.0,-73.0,-44.0,16.0,-55.6,109038,5938,3540,24
New Jersey,2020-04-27,-57.0,-23.0,-31.0,-67.0,-57.0,26.0,-47.0,111188,6044,2150,106
New Jersey,2020-04-28,-51.0,-15.0,25.0,-61.0,-58.0,19.0,-32.0,113856,6442,2668,398
New Jersey,2020-04-29,-54.0,-20.0,-21.0,-64.0,-58.0,26.0,-43.4,116365,6771,2509,329
New Jersey,2020-04-30,-56.0,-23.0,-38.0,-67.0,-59.0,28.0,-48.6,118652,7228,2287,457
New Jersey,2020-05-01,-53.0,-17.0,-15.0,-64.0,-56.0,27.0,-41.0,121190,7538,2538,310
New Jersey,2020-05-02,-50.0,-13.0,122.0,-52.0,-36.0,13.0,-5.8,123717,7742,2527,204
New Jersey,2020-05-03,-52.0,-19.0,93.0,-60.0,-36.0,12.0,-14.8,126744,7871,3027,129
New Jersey,2020-05-04,-47.0,-15.0,32.0,-62.0,-55.0,23.0,-29.4,128269,7910,1525,39
