continent,country,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death,continent_marker
Africa,Burkina Faso,2020-04-19,-29.714285714285715,-24.142857142857142,-17.857142857142858,-45.57142857142857,-17.285714285714285,18.857142857142858,-26.914285714285715,544.4285714285714,32.57142857142857,11.285714285714286,1.2857142857142858,2.013866900466737
Africa,Burkina Faso,2020-04-26,-23.285714285714285,-15.142857142857142,-13.0,-39.857142857142854,-8.0,14.285714285714286,-19.857142857142858,613.7142857142857,40.0,8.0,0.8571428571428571,2.068091176098651
Africa,Burkina Faso,2020-05-03,-23.428571428571427,-16.142857142857142,-13.714285714285714,-40.857142857142854,-9.428571428571429,14.285714285714286,-20.714285714285715,646.0,43.285714285714285,4.285714285714286,0.42857142857142855,1.9519371628164726
Africa,Burkina Faso,2020-05-10,-18.285714285714285,-11.142857142857142,-10.571428571428571,-31.0,-2.2857142857142856,10.714285714285714,-14.657142857142858,724.0,47.857142857142854,12.714285714285714,0.5714285714285714,2.0177531059627443
Africa,Burkina Faso,2020-05-17,-14.571428571428571,-7.571428571428571,-9.285714285714286,-25.0,1.0,9.0,-11.085714285714284,775.7142857142857,50.857142857142854,6.428571428571429,0.2857142857142857,1.8853346277287872
Africa,Burkina Faso,2020-05-24,-11.0,-2.7142857142857144,-7.571428571428571,-23.714285714285715,-7.142857142857143,7.857142857142857,-10.428571428571429,807.8571428571429,51.714285714285715,2.5714285714285716,0.14285714285714285,2.133409289368963
Asia and Oceania,Cambodia,2020-02-16,2.0,0.0,2.0,-18.0,4.0,1.0,-2.0,1.0,0.0,0.5,0.0,1.253238977535446
Asia and Oceania,Cambodia,2020-02-23,-1.0,-1.1428571428571428,0.5714285714285714,-20.142857142857142,5.142857142857143,1.7142857142857142,-3.3142857142857145,1.0,0.0,0.0,0.0,1.0287594550603179
Asia and Oceania,Cambodia,2020-03-01,-0.7142857142857143,-0.7142857142857143,-0.7142857142857143,-20.857142857142858,5.285714285714286,1.2857142857142858,-3.542857142857143,1.0,0.0,0.0,0.0,1.0416019060013524
Asia and Oceania,Cambodia,2020-03-08,-0.7142857142857143,1.4285714285714286,0.0,-20.714285714285715,3.857142857142857,0.8571428571428571,-3.228571428571428,1.1428571428571428,0.0,0.14285714285714285,0.0,1.0248176176795523
Asia and Oceania,Cambodia,2020-03-15,-7.428571428571429,-2.2857142857142856,-7.428571428571429,-25.857142857142858,0.42857142857142855,3.4285714285714284,-8.514285714285714,4.142857142857143,0.0,0.7142857142857143,0.0,0.9226588477103814
Asia and Oceania,Cambodia,2020-03-22,-25.428571428571427,-12.857142857142858,-21.0,-37.857142857142854,-11.285714285714286,8.285714285714286,-21.685714285714287,42.857142857142854,0.0,11.0,0.0,1.002875451837981
Asia and Oceania,Cambodia,2020-03-29,-38.0,-24.285714285714285,-28.142857142857142,-52.42857142857143,-19.571428571428573,12.0,-32.48571428571429,95.85714285714286,0.0,2.7142857142857144,0.0,1.0581256727430133
Asia and Oceania,Cambodia,2020-04-05,-38.57142857142857,-24.714285714285715,-27.142857142857142,-55.285714285714285,-25.142857142857142,11.571428571428571,-34.17142857142857,111.0,0.0,1.5714285714285714,0.0,0.9239282560849528
Asia and Oceania,Cambodia,2020-04-12,-40.0,-23.714285714285715,-28.857142857142858,-58.142857142857146,-28.142857142857142,13.142857142857142,-35.77142857142857,118.0,0.0,1.1428571428571428,0.0,1.01717019751515
Asia and Oceania,Cambodia,2020-04-19,-44.57142857142857,-30.142857142857142,-27.714285714285715,-61.857142857142854,-33.57142857142857,13.142857142857142,-39.57142857142857,122.0,0.0,0.0,0.0,0.9974959259218604
Asia and Oceania,Cambodia,2020-04-26,-35.42857142857143,-24.571428571428573,-25.0,-52.857142857142854,-25.0,11.0,-32.57142857142857,122.0,0.0,0.0,0.0,0.9778615878657628
Asia and Oceania,Cambodia,2020-05-03,-31.857142857142858,-21.142857142857142,-18.428571428571427,-50.142857142857146,-26.285714285714285,10.285714285714286,-29.571428571428577,122.0,0.0,0.0,0.0,1.094456153540931
Asia and Oceania,Cambodia,2020-05-10,-27.142857142857142,-16.714285714285715,-16.142857142857142,-47.142857142857146,-23.0,9.571428571428571,-26.02857142857143,122.0,0.0,0.0,0.0,1.0865950171915673
Asia and Oceania,Cambodia,2020-05-17,-25.0,-14.714285714285714,-12.571428571428571,-45.0,-24.571428571428573,9.142857142857142,-24.371428571428574,122.0,0.0,0.0,0.0,1.113450068702455
Asia and Oceania,Cambodia,2020-05-24,-24.285714285714285,-14.857142857142858,-16.0,-45.285714285714285,-16.714285714285715,8.571428571428571,-23.428571428571434,122.85714285714286,0.0,0.2857142857142857,0.0,0.9305140326974418
Africa,Cameroon,2020-02-16,-2.5,0.5,2.0,0.0,1.0,0.5,0.19999999999999996,0.0,0.0,0.0,0.0,2.1062256818995166
Africa,Cameroon,2020-02-23,-4.714285714285714,-1.7142857142857142,-1.5714285714285714,-1.1428571428571428,0.8571428571428571,1.0,-1.6571428571428573,0.0,0.0,0.0,0.0,1.971850588880909
Africa,Cameroon,2020-03-01,-2.5714285714285716,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.0,0.2857142857142857,0.0285714285714286,0.0,0.0,0.0,0.0,2.0077414807591834
Africa,Cameroon,2020-03-08,1.0,3.0,3.0,6.285714285714286,4.571428571428571,-0.14285714285714285,3.5714285714285716,0.5714285714285714,0.0,0.2857142857142857,0.0,2.0036243150567197
Africa,Cameroon,2020-03-15,-5.571428571428571,-3.4285714285714284,-0.42857142857142855,0.0,1.2857142857142858,-0.5714285714285714,-1.6285714285714283,2.0,0.0,0.0,0.0,2.0125137372009116
Africa,Cameroon,2020-03-22,-13.714285714285714,-7.428571428571429,-9.285714285714286,-8.571428571428571,-4.0,4.142857142857143,-8.6,17.714285714285715,0.0,5.428571428571429,0.0,1.9993181498830328
Africa,Cameroon,2020-03-29,-21.142857142857142,-14.0,-17.428571428571427,-17.857142857142858,-10.714285714285714,8.857142857142858,-16.22857142857143,84.71428571428571,1.7142857142857142,14.142857142857142,0.8571428571428571,1.9340734626730112
Africa,Cameroon,2020-04-05,-24.285714285714285,-17.0,-19.285714285714285,-21.714285714285715,-13.857142857142858,10.285714285714286,-19.228571428571428,369.2857142857143,7.285714285714286,73.0,0.42857142857142855,2.04667020819338
Africa,Cameroon,2020-04-12,-27.571428571428573,-19.571428571428573,-21.142857142857142,-25.714285714285715,-18.857142857142858,12.285714285714286,-22.571428571428577,748.0,10.571428571428571,24.285714285714285,0.42857142857142855,1.9689896079777145
Africa,Cameroon,2020-04-19,-26.142857142857142,-20.142857142857142,-21.0,-24.714285714285715,-14.857142857142858,11.428571428571429,-21.37142857142857,934.5714285714286,21.571428571428573,28.142857142857142,4.285714285714286,1.955706915423498
Africa,Cameroon,2020-04-26,-26.714285714285715,-19.571428571428573,-22.714285714285715,-23.571428571428573,-14.714285714285714,11.285714285714286,-21.457142857142856,1341.7142857142858,46.142857142857146,86.28571428571429,2.0,1.9998283776245833
Africa,Cameroon,2020-05-03,-24.142857142857142,-17.428571428571427,-21.428571428571427,-21.714285714285715,-17.0,10.571428571428571,-20.342857142857145,1865.7142857142858,61.0,65.14285714285714,1.1428571428571428,1.9945363771159141
Africa,Cameroon,2020-05-10,-17.857142857142858,-12.428571428571429,-18.142857142857142,-16.571428571428573,-10.571428571428571,9.714285714285714,-15.114285714285716,2265.714285714286,96.28571428571429,71.71428571428571,7.142857142857143,2.0351575355935307
Africa,Cameroon,2020-05-17,-14.285714285714286,-11.0,-19.0,-13.142857142857142,-8.285714285714286,9.142857142857142,-13.142857142857142,2921.0,135.0,75.14285714285714,3.7142857142857144,1.9893877108732991
Africa,Cameroon,2020-05-24,-16.428571428571427,-13.571428571428571,-19.285714285714285,-16.285714285714285,-17.571428571428573,11.285714285714286,-16.628571428571426,4109.857142857143,152.14285714285714,255.0,3.5714285714285716,1.8741269137682255
Americas,Canada,2020-02-16,8.5,5.0,25.5,3.5,0.5,-1.0,8.6,7.0,0.0,3.5,0.0,3.0412953166060426
Americas,Canada,2020-02-23,2.0,0.5714285714285714,23.714285714285715,-2.857142857142857,-6.285714285714286,1.5714285714285714,3.4285714285714284,8.428571428571429,0.0,0.2857142857142857,0.0,2.9651099748931293
Americas,Canada,2020-03-01,1.5714285714285714,2.4285714285714284,7.428571428571429,0.7142857142857143,2.0,0.7142857142857143,2.8285714285714283,14.714285714285714,0.0,2.142857142857143,0.0,2.978737704154272
Americas,Canada,2020-03-08,5.0,4.142857142857143,15.857142857142858,-0.2857142857142857,0.7142857142857143,0.5714285714285714,5.085714285714286,42.0,0.0,5.714285714285714,0.0,3.110880330159687
Americas,Canada,2020-03-15,-2.142857142857143,14.857142857142858,8.0,-10.857142857142858,-0.7142857142857143,2.5714285714285716,1.828571428571428,146.28571428571428,1.0,26.857142857142858,0.14285714285714285,2.9645174164037664
Americas,Canada,2020-03-22,-36.0,1.2857142857142858,8.714285714285714,-48.42857142857143,-36.714285714285715,14.428571428571429,-22.228571428571428,862.7142857142857,11.142857142857142,173.85714285714286,2.857142857142857,2.9943003462473072
Americas,Canada,2020-03-29,-53.42857142857143,-21.857142857142858,-15.714285714285714,-65.14285714285714,-53.0,21.0,-41.82857142857143,4101.285714285715,42.57142857142857,687.2857142857143,6.142857142857143,2.8646305596469044
Americas,Canada,2020-04-05,-55.0,-26.142857142857142,-19.142857142857142,-67.85714285714286,-56.142857142857146,21.857142857142858,-44.857142857142854,11134.285714285714,155.0,1353.7142857142858,27.857142857142858,2.8804932783602943
Americas,Canada,2020-04-12,-56.57142857142857,-25.571428571428573,-9.571428571428571,-68.28571428571429,-60.42857142857143,22.714285714285715,-44.08571428571429,20557.714285714286,507.0,1220.4285714285713,65.0,3.055318193430448
Americas,Canada,2020-04-19,-53.0,-24.428571428571427,-13.428571428571429,-66.57142857142857,-55.714285714285715,22.285714285714285,-42.628571428571426,30648.0,1181.5714285714287,1619.142857142857,121.57142857142857,2.9584870551592735
Americas,Canada,2020-04-26,-50.714285714285715,-23.428571428571427,-2.5714285714285716,-63.857142857142854,-52.714285714285715,20.714285714285715,-38.65714285714286,43049.28571428572,2230.8571428571427,1771.4285714285713,160.28571428571428,2.949382922835631
Americas,Canada,2020-05-03,-47.285714285714285,-19.0,14.571428571428571,-60.57142857142857,-50.42857142857143,18.571428571428573,-32.542857142857144,54694.42857142857,3329.285714285714,1781.5714285714287,158.28571428571428,2.8534074727999204
Americas,Canada,2020-05-10,-42.857142857142854,-12.428571428571429,19.142857142857142,-60.0,-47.285714285714285,18.0,-28.685714285714287,66107.14285714286,4515.857142857143,1369.5714285714287,170.85714285714286,2.898155694237372
Americas,Canada,2020-05-17,-40.0,-12.285714285714286,42.0,-56.857142857142854,-45.142857142857146,16.714285714285715,-22.457142857142856,74789.85714285714,5544.857142857143,1177.2857142857142,130.28571428571428,3.060970898272494
Americas,Canada,2020-05-24,-33.714285714285715,-7.285714285714286,79.57142857142857,-53.42857142857143,-44.857142857142854,15.714285714285714,-11.942857142857141,82775.0,6252.142857142857,1110.5714285714287,90.14285714285714,2.9608280256551107
Americas,Chile,2020-02-16,2.5,4.5,7.0,2.0,-2.0,0.0,2.8,0.0,0.0,0.0,0.0,2.8347610768357385
Americas,Chile,2020-02-23,-0.5714285714285714,5.428571428571429,8.857142857142858,-2.5714285714285716,-5.714285714285714,1.0,1.0857142857142856,0.0,0.0,0.0,0.0,2.9991508891800107
Americas,Chile,2020-03-01,3.4285714285714284,6.857142857142857,-5.0,1.0,0.14285714285714285,1.4285714285714286,1.2857142857142858,0.0,0.0,0.0,0.0,3.052107175373421
Americas,Chile,2020-03-08,3.142857142857143,7.285714285714286,-14.285714285714286,4.714285714285714,10.0,1.1428571428571428,2.1714285714285713,3.142857142857143,0.0,1.1428571428571428,0.0,3.039843015772394
Americas,Chile,2020-03-15,-4.714285714285714,4.714285714285714,-19.571428571428573,2.7142857142857144,12.285714285714286,0.7142857142857143,-0.9142857142857144,35.0,0.0,9.428571428571429,0.0,2.9873209110137973
Americas,Chile,2020-03-22,-47.0,-13.571428571428571,-51.42857142857143,-39.142857142857146,-22.142857142857142,16.857142857142858,-34.65714285714286,347.85714285714283,0.14285714285714285,79.71428571428571,0.14285714285714285,2.954523720649882
Americas,Chile,2020-03-29,-65.57142857142857,-40.142857142857146,-63.857142857142854,-59.142857142857146,-44.0,25.714285714285715,-54.54285714285714,1396.2857142857142,4.142857142857143,215.28571428571428,0.8571428571428571,2.944269630936163
Americas,Chile,2020-04-05,-63.857142857142854,-37.714285714285715,-62.0,-59.857142857142854,-48.0,25.142857142857142,-54.28571428571429,3427.285714285714,19.571428571428573,333.14285714285717,3.857142857142857,2.955624056667426
Americas,Chile,2020-04-12,-68.42857142857143,-42.714285714285715,-66.28571428571429,-64.28571428571429,-54.0,25.571428571428573,-59.142857142857146,6012.857142857143,57.57142857142857,391.7142857142857,6.571428571428571,3.035615129714236
Americas,Chile,2020-04-19,-63.42857142857143,-39.57142857142857,-63.285714285714285,-59.142857142857146,-44.857142857142854,23.571428571428573,-54.057142857142864,8798.857142857143,106.85714285714286,410.7142857142857,7.571428571428571,3.0324482905958416
Americas,Chile,2020-04-26,-62.857142857142854,-40.57142857142857,-63.0,-58.42857142857143,-42.42857142857143,22.285714285714285,-53.45714285714286,11848.857142857143,165.42857142857142,463.2857142857143,8.0,2.9410514567901394
Americas,Chile,2020-05-03,-61.857142857142854,-40.714285714285715,-61.57142857142857,-57.57142857142857,-45.285714285714285,22.142857142857142,-53.4,16313.142857142857,227.0,904.5714285714286,10.142857142857142,2.9922514601057375
Americas,Chile,2020-05-10,-56.857142857142854,-31.428571428571427,-58.42857142857143,-55.142857142857146,-38.0,21.142857142857142,-47.971428571428575,24620.714285714286,288.7142857142857,1314.7142857142858,7.428571428571429,2.9615090369563046
Americas,Chile,2020-05-17,-63.0,-40.142857142857146,-63.142857142857146,-62.57142857142857,-42.285714285714285,24.428571428571427,-54.228571428571435,36850.857142857145,376.7142857142857,2130.714285714286,19.714285714285715,3.000690974574283
Americas,Chile,2020-05-24,-67.42857142857143,-44.142857142857146,-66.85714285714286,-67.28571428571429,-49.0,27.714285714285715,-58.942857142857136,57598.28571428572,591.5714285714286,3617.285714285714,38.285714285714285,2.8911178667100272
Americas,Colombia,2020-02-16,2.0,5.0,-5.0,0.0,4.0,1.5,1.2,0.0,0.0,0.0,0.0,2.8903884384205947
Americas,Colombia,2020-02-23,-3.5714285714285716,-1.7142857142857142,-6.142857142857143,4.142857142857143,9.571428571428571,-0.5714285714285714,0.4571428571428572,0.0,0.0,0.0,0.0,2.933610163716839
Americas,Colombia,2020-03-01,-1.4285714285714286,2.142857142857143,-5.285714285714286,6.714285714285714,11.857142857142858,-1.0,2.8000000000000003,0.0,0.0,0.0,0.0,2.965666828232389
Americas,Colombia,2020-03-08,1.4285714285714286,5.0,-2.857142857142857,8.857142857142858,14.285714285714286,-1.4285714285714286,5.3428571428571425,0.42857142857142855,0.0,0.14285714285714285,0.0,3.087695650215873
Americas,Colombia,2020-03-15,-7.714285714285714,1.5714285714285714,-10.0,3.0,12.571428571428571,-0.14285714285714285,-0.1142857142857144,13.0,0.0,4.714285714285714,0.0,2.9984120384837487
Americas,Colombia,2020-03-22,-46.857142857142854,-15.428571428571429,-41.714285714285715,-43.857142857142854,-32.142857142857146,16.571428571428573,-36.0,124.14285714285714,0.2857142857142857,28.142857142857142,0.2857142857142857,2.953686599056002
Americas,Colombia,2020-03-29,-82.0,-60.0,-73.71428571428571,-78.71428571428571,-70.42857142857143,32.857142857142854,-72.97142857142858,495.0,5.428571428571429,67.28571428571429,1.1428571428571428,3.0750809319982717
Americas,Colombia,2020-04-05,-79.85714285714286,-55.57142857142857,-71.57142857142857,-78.71428571428571,-69.28571428571429,32.57142857142857,-70.99999999999999,1155.4285714285713,22.285714285714285,111.85714285714286,3.5714285714285716,2.9752561239879762
Americas,Colombia,2020-04-12,-82.0,-60.42857142857143,-73.71428571428571,-80.71428571428571,-72.71428571428571,33.857142857142854,-73.91428571428571,2227.714285714286,72.57142857142857,184.42857142857142,10.571428571428571,3.0417902000144226
Americas,Colombia,2020-04-19,-78.57142857142857,-56.42857142857143,-70.42857142857143,-76.85714285714286,-65.42857142857143,31.571428571428573,-69.54285714285714,3262.714285714286,142.71428571428572,145.14285714285714,10.0,3.0262274165609306
Americas,Colombia,2020-04-26,-77.42857142857143,-58.142857142857146,-70.14285714285714,-75.28571428571429,-62.0,30.714285714285715,-68.6,4635.0,215.42857142857142,226.71428571428572,9.285714285714286,3.049812290114456
Americas,Colombia,2020-05-03,-74.0,-53.42857142857143,-65.85714285714286,-72.14285714285714,-59.142857142857146,28.428571428571427,-64.91428571428573,6602.714285714285,295.85714285714283,327.0,13.714285714285714,3.000577645896641
Americas,Colombia,2020-05-10,-68.42857142857143,-44.857142857142854,-58.714285714285715,-65.0,-51.142857142857146,26.571428571428573,-57.628571428571426,9515.714285714286,410.85714285714283,485.0,17.571428571428573,3.037475742417676
Americas,Colombia,2020-05-17,-66.0,-42.142857142857146,-56.714285714285715,-62.0,-46.57142857142857,24.857142857142858,-54.685714285714276,13593.42857142857,526.8571428571429,644.4285714285714,15.857142857142858,2.9747930956747446
Americas,Colombia,2020-05-24,-63.142857142857146,-38.857142857142854,-53.285714285714285,-59.0,-42.57142857142857,24.142857142857142,-51.371428571428574,18532.85714285714,657.2857142857143,800.1428571428571,21.857142857142858,3.0317372972786982
Americas,Costa Rica,2020-02-16,3.0,9.5,-0.5,1.5,2.5,0.5,3.2,0.0,0.0,0.0,0.0,3.085364920256421
Americas,Costa Rica,2020-02-23,-3.4285714285714284,1.2857142857142858,-1.2857142857142858,0.14285714285714285,14.857142857142858,-1.2857142857142858,2.3142857142857136,0.0,0.0,0.0,0.0,3.0252090096543935
Americas,Costa Rica,2020-03-01,-2.0,4.142857142857143,-1.0,0.2857142857142857,16.428571428571427,-1.4285714285714286,3.5714285714285716,0.0,0.0,0.0,0.0,3.0049651768610484
Americas,Costa Rica,2020-03-08,-3.142857142857143,4.285714285714286,-2.2857142857142856,-1.4285714285714286,16.142857142857142,-1.2857142857142858,2.714285714285715,1.0,0.0,0.7142857142857143,0.0,2.9964282590223563
Americas,Costa Rica,2020-03-15,-10.857142857142858,3.4285714285714284,-11.428571428571429,-9.857142857142858,12.571428571428571,1.4285714285714286,-3.2285714285714286,18.428571428571427,0.0,3.142857142857143,0.0,2.920011518785486
Americas,Costa Rica,2020-03-22,-41.142857142857146,-16.285714285714285,-42.714285714285715,-40.285714285714285,-19.714285714285715,14.0,-32.028571428571425,76.42857142857143,0.8571428571428571,15.285714285714286,0.2857142857142857,2.966824815920473
Americas,Costa Rica,2020-03-29,-55.857142857142854,-34.142857142857146,-59.42857142857143,-58.57142857142857,-37.42857142857143,21.0,-49.08571428571428,234.14285714285714,2.0,25.714285714285715,0.0,2.990142934837246
Americas,Costa Rica,2020-04-05,-56.0,-30.571428571428573,-59.142857142857146,-59.42857142857143,-41.714285714285715,21.142857142857142,-49.37142857142857,393.2857142857143,2.0,20.0,0.0,3.0015497105097952
Americas,Costa Rica,2020-04-12,-79.14285714285714,-53.57142857142857,-76.85714285714286,-80.42857142857143,-68.85714285714286,30.428571428571427,-71.77142857142857,531.5714285714286,2.7142857142857144,20.142857142857142,0.14285714285714285,2.8786212199261763
Americas,Costa Rica,2020-04-19,-53.857142857142854,-30.571428571428573,-57.57142857142857,-57.285714285714285,-40.714285714285715,20.857142857142858,-48.0,637.4285714285714,3.857142857142857,9.285714285714286,0.2857142857142857,3.022454588165638
Americas,Costa Rica,2020-04-26,-52.857142857142854,-33.285714285714285,-57.142857142857146,-55.57142857142857,-38.0,19.857142857142858,-47.37142857142857,681.8571428571429,6.0,5.0,0.14285714285714285,3.0066485750541267
Americas,Costa Rica,2020-05-03,-48.57142857142857,-27.714285714285715,-53.42857142857143,-53.0,-40.57142857142857,18.857142857142858,-44.65714285714286,718.7142857142857,6.0,6.285714285714286,0.0,3.05987680061507
Americas,Costa Rica,2020-05-10,-45.285714285714285,-25.571428571428573,-49.42857142857143,-48.714285714285715,-33.285714285714285,17.571428571428573,-40.457142857142856,766.8571428571429,6.142857142857143,7.571428571428571,0.14285714285714285,2.967462341116057
Americas,Costa Rica,2020-05-17,-42.714285714285715,-22.142857142857142,-47.142857142857146,-46.285714285714285,-30.857142857142858,16.285714285714285,-37.82857142857143,829.8571428571429,8.428571428571429,10.142857142857142,0.42857142857142855,3.004009540253808
Americas,Costa Rica,2020-05-24,-41.0,-22.714285714285715,-48.42857142857143,-46.42857142857143,-29.285714285714285,16.142857142857142,-37.57142857142857,901.0,10.0,9.571428571428571,0.0,2.968344322945693
Europe,Croatia,2020-02-16,11.5,4.0,30.5,7.0,1.0,-2.0,10.8,0.0,0.0,0.0,0.0,3.9206362319517036
Europe,Croatia,2020-02-23,5.0,2.7142857142857144,16.714285714285715,4.714285714285714,1.0,-0.5714285714285714,6.028571428571429,0.0,0.0,0.0,0.0,3.940907185668469
Europe,Croatia,2020-03-01,-2.142857142857143,2.142857142857143,-0.7142857142857143,-2.0,0.0,0.7142857142857143,-0.5428571428571427,3.5714285714285716,0.0,1.0,0.0,4.074893130034016
Europe,Croatia,2020-03-08,3.5714285714285716,3.4285714285714284,5.714285714285714,2.5714285714285716,2.142857142857143,-0.14285714285714285,3.485714285714286,10.142857142857142,0.0,0.7142857142857143,0.0,3.8839095781309365
Europe,Croatia,2020-03-15,-6.571428571428571,11.142857142857142,12.142857142857142,-6.857142857142857,-0.8571428571428571,1.2857142857142858,1.8000000000000003,26.142857142857142,0.0,5.285714285714286,0.0,3.9497715968832052
Europe,Croatia,2020-03-22,-50.285714285714285,-12.428571428571429,-3.2857142857142856,-49.42857142857143,-36.57142857142857,12.714285714285714,-30.400000000000002,128.0,0.5714285714285714,29.285714285714285,0.14285714285714285,3.974874107622651
Europe,Croatia,2020-03-29,-78.71428571428571,-49.142857142857146,-52.857142857142854,-78.57142857142857,-59.142857142857146,23.714285714285715,-63.6857142857143,512.8571428571429,2.857142857142857,65.57142857142857,0.7142857142857143,3.920837558683253
Europe,Croatia,2020-04-05,-73.0,-42.57142857142857,-32.142857142857146,-73.28571428571429,-56.285714285714285,21.714285714285715,-55.457142857142856,1002.5714285714286,8.571428571428571,67.0,1.2857142857142858,4.1088354033861405
Europe,Croatia,2020-04-12,-67.85714285714286,-35.285714285714285,-14.142857142857142,-69.57142857142857,-56.0,19.857142857142858,-48.57142857142857,1411.857142857143,19.714285714285715,59.714285714285715,1.1428571428571428,4.026698661413472
Europe,Croatia,2020-04-19,-68.28571428571429,-39.285714285714285,-7.0,-67.71428571428571,-54.857142857142854,19.285714285714285,-47.42857142857143,1771.857142857143,35.142857142857146,38.714285714285715,3.4285714285714284,3.91176507566774
Europe,Croatia,2020-04-26,-62.142857142857146,-30.571428571428573,1.8571428571428572,-63.42857142857143,-47.0,15.571428571428571,-40.25714285714286,1967.857142857143,50.42857142857143,22.714285714285715,1.1428571428571428,3.9553475454554636
Europe,Croatia,2020-05-03,-58.0,-32.42857142857143,6.0,-60.0,-48.42857142857143,14.428571428571429,-38.57142857142857,2070.4285714285716,69.85714285714286,9.428571428571429,3.4285714285714284,3.9062452132549943
Europe,Croatia,2020-05-10,-46.857142857142854,-18.714285714285715,24.285714285714285,-50.42857142857143,-33.714285714285715,10.142857142857142,-25.085714285714285,2140.1428571428573,85.28571428571429,13.0,1.5714285714285714,3.9706670194023963
Europe,Croatia,2020-05-17,-22.142857142857142,-13.857142857142858,16.857142857142858,-41.142857142857146,-25.285714285714285,6.857142857142857,-17.114285714285714,2215.5714285714284,93.57142857142857,5.571428571428571,0.7142857142857143,3.9704231131993657
Europe,Croatia,2020-05-24,-13.571428571428571,-11.0,33.42857142857143,-33.57142857142857,-21.571428571428573,5.0,-9.257142857142858,2237.285714285714,97.28571428571429,2.5714285714285716,0.5714285714285714,3.888474043798792
Europe,Czechia,2020-02-16,12.5,8.0,32.5,11.5,2.5,-1.5,13.4,0.0,0.0,0.0,0.0,3.7801961723718227
Europe,Czechia,2020-02-23,5.0,3.142857142857143,11.142857142857142,1.7142857142857142,-0.8571428571428571,-0.42857142857142855,4.0285714285714285,0.0,0.0,0.0,0.0,3.847548715043468
Europe,Czechia,2020-03-01,3.4285714285714284,6.285714285714286,10.571428571428571,1.8571428571428572,0.8571428571428571,-0.14285714285714285,4.6000000000000005,0.42857142857142855,0.0,0.42857142857142855,0.0,3.9987936903594856
Europe,Czechia,2020-03-08,2.5714285714285716,5.142857142857143,12.571428571428571,0.0,0.7142857142857143,0.14285714285714285,4.2,13.714285714285714,0.0,4.0,0.0,4.002442902572692
Europe,Czechia,2020-03-15,-20.142857142857142,13.142857142857142,10.142857142857142,-17.428571428571427,-9.428571428571429,4.142857142857143,-4.742857142857143,120.0,0.0,31.714285714285715,0.0,4.018740860679617
Europe,Czechia,2020-03-22,-68.85714285714286,-21.0,-25.142857142857142,-58.42857142857143,-37.42857142857143,17.285714285714285,-42.17142857142857,685.7142857142857,0.14285714285714285,123.85714285714286,0.14285714285714285,4.070099240535751
Europe,Czechia,2020-03-29,-66.42857142857143,-20.428571428571427,-12.428571428571429,-57.57142857142857,-40.42857142857143,18.428571428571427,-39.45714285714286,1990.857142857143,7.857142857142857,242.42857142857142,2.142857142857143,3.89407328719825
Europe,Czechia,2020-04-05,-62.857142857142854,-15.571428571428571,-4.0,-54.714285714285715,-39.42857142857143,17.285714285714285,-35.31428571428571,3832.1428571428573,45.142857142857146,252.85714285714286,7.285714285714286,3.908270492510969
Europe,Czechia,2020-04-12,-62.42857142857143,0.0,11.142857142857142,-45.0,-43.714285714285715,14.857142857142858,-28.000000000000004,5467.714285714285,109.0,200.57142857142858,10.142857142857142,4.085653122535017
Europe,Czechia,2020-04-19,-64.85714285714286,-16.857142857142858,-5.857142857142857,-47.285714285714285,-39.857142857142854,15.428571428571429,-34.94285714285714,6388.571428571428,168.42857142857142,107.85714285714286,6.857142857142857,3.970980759586639
Europe,Czechia,2020-04-26,-55.857142857142854,-4.0,16.714285714285715,-39.42857142857143,-30.714285714285715,11.571428571428571,-22.657142857142862,7183.0,209.28571428571428,94.0,4.857142857142857,4.000645332913019
Europe,Czechia,2020-05-03,-50.714285714285715,-3.0,16.285714285714285,-38.857142857142854,-34.857142857142854,11.428571428571429,-22.228571428571424,7640.428571428572,235.14285714285714,53.857142857142854,4.0,3.8733265214415042
Europe,Czechia,2020-05-10,-44.857142857142854,0.0,34.0,-32.714285714285715,-29.428571428571427,9.0,-14.599999999999998,8002.142857142857,267.14285714285717,48.857142857142854,4.571428571428571,4.023410435689313
Europe,Czechia,2020-05-17,-31.571428571428573,3.857142857142857,-13.571428571428571,-17.428571428571427,-15.571428571428571,7.0,-14.857142857142858,8336.142857142857,291.0,50.285714285714285,2.5714285714285716,3.9735921534505914
Europe,Czechia,2020-05-24,-25.142857142857142,1.8571428571428572,-13.857142857142858,-16.0,-14.714285714285714,5.857142857142857,-13.571428571428571,8766.57142857143,307.14285714285717,68.57142857142857,2.4285714285714284,4.0577827174530885
Europe,Denmark,2020-02-16,-4.5,-4.0,-18.5,-1.5,-6.0,0.5,-6.9,0.0,0.0,0.0,0.0,3.9275310936988963
Europe,Denmark,2020-02-23,-0.7142857142857143,-0.7142857142857143,0.0,-1.7142857142857142,-1.7142857142857142,0.8571428571428571,-0.9714285714285714,0.0,0.0,0.0,0.0,3.9730752485016647
Europe,Denmark,2020-03-01,6.142857142857143,-2.142857142857143,4.428571428571429,3.0,2.0,0.14285714285714285,2.685714285714286,1.2857142857142858,0.0,0.5714285714285714,0.0,4.084991769590687
